-----Experiment Information-----
Algorithm
|	Type: Evolutionary Algorithm
File Paths
|	Problem file: 100Shapes.txt
|	Configuration file: 100ShapesRand.json
|	Log file: logs/100ShapesRand.txt
|	Solution file: solutions/100ShapesRand.txt
RNG
|	Type: time
|	Seed: 1571873717536
Experiment
|	Number of Runs: 30
|	Number of Evaluations: 1000
EA Settings
|	Initialization Strategy: uniform-random
|	Initial Population Seeding: False
|	Parent Selection: uniform-random
|	Survival Strategy: plus
|	Survival Selection: uniform-random
|	Termination Condition: evaluations
|	Population Size: 100
|	Offspring Count: 10
|	Number of Runs: 30
|	Mutation Rate: 0.3
--------------------------------

Result Log

Run 1
650	3.57	140.05	2
660	3.67	130.03	1
670	3.89	150.04	1
680	3.97	150.04	1
690	4.25	160.04	1
700	4.55	160.04	1
710	4.51	160.04	1
720	4.5	160.04	1
730	4.59	180.04	1
740	4.32	180.04	1
750	4.09	180.03	1
760	4.08	180.04	1
770	4.15	180.05	1
780	3.97	180.04	1
790	3.94	180.03	1
800	3.95	180.04	1
810	4.08	180.04	1
820	4.2	180.05	1
830	4.14	180.05	1
840	3.92	180.05	1
850	4.21	180.06	1
860	4.08	180.05	1
870	4.12	180.06	1
880	4.03	180.07	1
890	3.96	180.07	1
900	4.13	180.07	1
910	4.03	180.05	1
920	4.06	180.05	1
930	4.06	180.06	1
940	3.94	130.05	1
950	4.18	130.05	1
960	4.03	130.04	1
970	3.9	130.04	1
980	3.7	130.04	1
990	3.6	130.04	1
1000	3.75	130.04	1

Run 6
100	4.3	170.03	1
110	4.27	170.03	1
120	4.57	220.02	1
130	4.07	220.02	1
140	3.92	220.03	1
150	3.94	220.03	1
160	3.89	220.03	1
170	3.68	140.03	1
180	4.06	230.04	1
190	3.86	230.06	1
200	3.8	230.06	1
210	4.05	230.06	1
220	4.23	230.06	1
230	4.45	230.07	1
240	4.88	240.07	1
250	5.02	240.08	1
260	5.31	240.08	1
270	5.04	240.06	1
280	5.14	240.06	1
290	4.91	240.06	1
300	4.57	240.05	1
310	4.15	240.05	1
320	4.12	240.04	1
330	4.48	240.04	1
340	4.58	240.04	1
350	4.64	240.05	1
360	4.48	240.05	1
370	4.59	240.05	1
380	4.69	240.05	1
390	4.7	240.04	1
400	4.77	240.05	1
410	4.44	220.05	1
420	4.44	220.05	1
430	4.54	220.05	1
440	4.38	220.05	1
450	4.49	220.04	1
460	4.56	220.04	1
470	4.5	220.02	1
480	4.5	200.02	1
490	4.28	200.02	1
500	4.03	200.02	1
510	4.0	200.02	1
520	3.85	200.02	1
530	4.2	200.02	1
540	4.13	200.02	1
550	4.45	230.02	1
560	4.64	230.02	1
570	4.58	230.02	1
580	4.48	230.02	1
590	4.17	230.02	1
600	4.31	230.02	1
610	4.54	230.02	1
620	4.73	230.03	1
630	4.8	230.02	1
640	4.9	230.02	1
650	4.8	230.02	1
660	4.58	200.03	1
670	4.57	200.03	1
680	4.51	200.03	1
690	4.59	200.03	1
700	4.75	200.03	1
710	4.8	200.02	1
720	4.82	200.02	1
730	4.9	200.02	1
740	4.93	200.02	1
750	4.73	200.02	1
760	4.82	280.04	1
770	4.85	280.04	1
780	4.85	280.04	1
790	5.04	280.04	1
800	4.89	160.03	1
810	4.87	160.03	1
820	4.45	160.05	1
830	4.54	160.06	1
840	4.81	230.06	1
850	5.03	230.06	1
860	4.9	230.06	1
870	4.89	230.06	1
880	4.77	230.08	1
890	4.76	230.08	1
900	4.67	160.09	1
910	4.64	160.09	1
920	4.64	160.08	1
930	4.63	160.07	1
940	4.64	150.05	1
